augmentation_source,Station_name,Station_address,Operator,Number_of_plugs,Charger_Type,Charger_rating,Latitude,Longitude,LGANAME,PCODE,Source,SA4_CODE26,SA4_NAME26,STE_NAME26,source_record_id,dc_location_key,augmentation_status,match_distance_m,match_method,external_id,external_title,external_address,external_operator,external_dc_plug_types,external_usage_cost_text,external_access_type,external_bay_count,external_number_of_points,external_status,external_last_verified,external_provider,external_provider_license,external_source_url,augmented
ocm,,"119 Stenhouse Drive, Cameron Park, 2285",evie networks,8,DC,350 kW,-32.89647352,151.5977107,Lake Macquarie City Council,2285,Existing Fast Chargers,111,Newcastle and Lake Macquarie,New South Wales,ev_00103,"-32.896474,151.597711",matched,12.6,nearby_identity,266586,EVIE Cameron Park,"119 Stenhouse Drive, Cameron Park, 2285",Evie,CCS (Type 2); CHAdeMO,0.60c per kWh,Public - Membership Required,,2,Operational,2023-09-18T17:57:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/266586,True
ocm,,"12 Hume Hwy, Pheasants Nest, 2574",ampol,9,DC,150 kW,-34.28222427,150.6366026,Wollondilly Shire Council,2574,Existing Fast Chargers,123,Sydney - Outer South West,New South Wales,ev_00108,"-34.282224,150.636603",matched,87.73,nearby_identity,279179,Ampol Foodary Pheasants Nest Northbound,"Lots 1 & 2 Hume Hwy, Pheasants Nest, 2574",Ampol AmpCharge,CCS (Type 2); CHAdeMO,$0.69 per kWh,Public - Membership Required,,1,Operational,2023-10-18T01:57:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/279179,True
ocm,,"126 Mackay Ave, Yoogali, 2680",chargefox,1,DC,24 kW,-34.30172777,146.0826426,Griffith City Council,2680,Existing Fast Chargers,113,Riverina,New South Wales,ev_00124,"-34.301728,146.082643",matched,55.29,nearby_identity,306015,Griffith City Volkswagen,"Kurrajong Avenue, Yoogali, 2680",Chargefox,CCS (Type 2),$0.40/kWh,Public - Membership Required,,1,Operational,2024-12-08T01:54:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/306015,True
ocm,,"128 Flood Street, Leichhardt NSW 2040",evie networks,4,DC,75 kW,-33.88518,151.148629,Inner West Council,2040,ARENA - Driving the Nation,120,Sydney - Inner West,New South Wales,ev_00127,"-33.885180,151.148629",matched,225.24,exact_address_within_500m,272673,Leichhardt Marketplace,"128 Flood Street, Leichhardt, 2040",Evie,CCS (Type 2); CHAdeMO,,Public - Membership Required,,2,Operational,2023-07-16T12:44:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/272673,True
ocm,,"13125 Hume Hwy, Sutton Forest, 2577",evie networks,8,DC,350 kW,-34.60721926,150.2251632,Wingecarribee Shire Council,2577,Existing Fast Chargers,114,Southern Highlands and Shoalhaven,New South Wales,ev_00134,"-34.607219,150.225163",matched,7.34,nearby_identity,238124,Sally’s Corner,"Hume Hwy, Sutton Forest Service Centre",Evie,CCS (Type 2); CHAdeMO,65c per kWh energy consumed.,Public - Membership Required,,4,Operational,2023-07-12T22:58:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/238124,True
ocm,,"132 Pound Street, Grafton, 2460",nrma electric,2,DC,50 kW,-29.68846451,152.933015,Clarence Valley Council,2460,Existing Fast Chargers,104,Coffs Harbour - Grafton,New South Wales,ev_00137,"-29.688465,152.933015",matched,66.68,nearby_identity,190393,Grafton Public Library,"Pound Street, Grafton",NRMA,CCS (Type 2); CHAdeMO,,Public,,1,Operational,2021-12-06T13:23:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/190393,True
ocm,,"134 Lachlan St, Hay, 2711",nrma electric,4,DC,180 kW,-34.50890395,144.8427858,Hay Shire Council,2711,Existing Fast Chargers,109,Murray,New South Wales,ev_00141,"-34.508904,144.842786",matched,27.4,nearby_identity,190670,Hay [NRMA],"134 Lachlan St, Hay, 2711",NRMA,CCS (Type 2); CHAdeMO,Currently free but will be fee at some point.,Public,,1,Operational,2021-12-17T02:59:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/190670,True
ocm,,"134-136 Grafton St, Coffs Harbour, 2450",bp,2,DC,75 kW,-30.29156861,153.1183714,Coffs Harbour City Council,2450,Existing Fast Chargers,104,Coffs Harbour - Grafton,New South Wales,ev_00144,"-30.291569,153.118371",matched,15.6,nearby_identity,273433,Coffs Harbour [bp pulse],"136 Pacific Highway, Coffs Harbour, 2450",BP Pulse (AU),CCS (Type 2); CHAdeMO,$0.55/kWh,Public - Membership Required,,1,Operational,2023-08-09T12:33:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/273433,True
ocm,,"140 Queen St, Berry, 2535",nrma electric,2,DC,50 kW,-34.77559464,150.7010871,Shoalhaven City Council,2535,Existing Fast Chargers,114,Southern Highlands and Shoalhaven,New South Wales,ev_00155,"-34.775595,150.701087",matched,27.18,nearby_identity,161845,Berry NRMA,Berry,NRMA,CCS (Type 2); CHAdeMO,Currently free but will be fee at some point for non NRMA Members,Public,,1,Operational,2020-11-19T13:08:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/161845,True
ocm,,"15 Victory St, Braidwood, NSW 2622, Australia",nrma electric,4,DC,50 kW,-31.4988197,145.8375768,Queanbeyan-Palerang Regional Council,2835,TfNSW Regional,105,Far West and Orana,New South Wales,ev_00180,"-31.498820,145.837577",matched,1.61,nearby_identity,190679,Cobar [NRMA],"3 Broomfield Street, Cobar, 2835",NRMA,CCS (Type 2); CHAdeMO,FREE,Public - Membership Required,,1,Operational,2022-01-08T10:59:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/190679,True
ocm,,"15620 Hume Hwy, Marulan, 2579",bp,2,DC,75 kW,-34.71852257,150.0003884,Goulburn Mulwaree Council,2579,Existing Fast Chargers,101,Capital Region,New South Wales,ev_00192,"-34.718523,150.000388",matched,27.82,nearby_identity,238125,Marulan Roadhouse Southbound,"15597 Hume Hwy, Marulan",BP Pulse (AU),CCS (Type 2); CHAdeMO,$0.55/kWh,Public - Membership Required,,1,Operational,2023-08-09T12:16:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/238125,True
ocm,,"15666 Hume Hwy, Marulan, 2579",bp,2,DC,75 kW,-34.71922127,149.9953273,Goulburn Mulwaree Council,2579,Existing Fast Chargers,101,Capital Region,New South Wales,ev_00193,"-34.719221,149.995327",matched,40.28,nearby_identity,238126,Marulan Roadhouse Northbound,"Hume Highway, Marulan, 2579",BP Pulse (AU),CCS (Type 2); CHAdeMO,$0.55/kWh,Public - Membership Required,,1,Operational,2023-08-09T12:16:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/238126,True
ocm,,"157 Rouse Street, Tenterfield, NSW 2372, Australia",nrma electric,2,DC,50 kW,-31.5645996,147.1969355,Tenterfield Shire Council,2825,TfNSW Regional,105,Far West and Orana,New South Wales,ev_00194,"-31.564600,147.196935",matched,3.49,nearby_identity,190680,Nyngan [NRMA],"18 Cobar Street, Nyngan, 2825",NRMA,CCS (Type 2); CHAdeMO,Currently free but will be fee at some point for non NRMA Members,Public,,1,Operational,2022-12-23T23:20:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/190680,True
ocm,,"18 Victoria Avenue, Castle Hill NSW 2154",evie networks,4,DC,50 kW,-33.727803,150.976049,The Hills Shire Council,2154,ARENA - Driving the Nation,115,Sydney - Baulkham Hills and Hawkesbury,New South Wales,ev_00229,"-33.727803,150.976049",matched,18.34,nearby_identity,265390,HomeCo Castle Hill,"18 Victoria Avenue, Castle Hill, 2154",Evie,CCS (Type 2); CHAdeMO,$0.45 per kWh. Parking overstay charges may apply,Public - Membership Required,,2,Operational,2023-07-15T14:02:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/265390,True
ocm,,"185 Princes Hwy, Narooma, 2546",tesla motors,8,DC,130 kW,-36.22313618,150.1283463,Eurobodalla Shire Council,2546,Existing Fast Chargers,101,Capital Region,New South Wales,ev_00236,"-36.223136,150.128346",matched,0.03,nearby_identity,109340,Narooma Supercharger,"185 Princes Highway, Narooma",Tesla (including non-tesla),CCS (Type 2),AUD 0.42/kWh;other tariffs for older cars,Public - Membership Required,,4,Operational,2023-08-30T06:15:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/109340,True
ocm,,"188 Raglan St, Sydney, 2088",evie networks,4,DC,50 kW,-33.83108413,151.2436587,Mosman Municipal Council,2088,Existing Fast Chargers,121,Sydney - North Sydney and Hornsby,New South Wales,ev_00239,"-33.831084,151.243659",matched,14.93,nearby_identity,272686,Raglan Street West,"188 Raglan St, Mosman, 2088",Evie,CCS (Type 2); CHAdeMO,,Public - Membership Required,,1,Operational,2023-07-16T22:00:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/272686,True
ocm,,"2 Hercules Street, Murrumbateman, 2582",evie networks,2,DC,50 kW,-34.96936041,149.03,Yass Valley Council,2582,Existing Fast Chargers,101,Capital Region,New South Wales,ev_00270,"-34.969360,149.030000",matched,6.15,nearby_identity,272500,Murrumbateman Country Inn,"2 Hercules Street, Murrumbateman, 2582",Evie,CCS (Type 2); CHAdeMO,Pricing set to 50c per kWh of charging.,Public - Membership Required,,1,Operational,2023-09-18T05:45:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/272500,True
ocm,,"2 Ocean Dr, Kew, 2439",tesla motors,8,DC,250 kW,-31.63426031,152.7250501,Port Macquarie-Hastings Council,2439,Existing Fast Chargers,108,Mid North Coast,New South Wales,ev_00277,"-31.634260,152.725050",matched,13.14,nearby_identity,460617,Kew Tesla Supercharger,"2 Ocean Drive, Kew, 2439",Tesla (including non-tesla),CCS (Type 2),$0.52/kWh - $0.72/kWh,Public - Membership Required,,8,Operational,2025-09-01T05:09:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/460617,True
ocm,,"2 Rosenthal Ave, Lane Cove NSW 2066",evie networks,4,DC,50 kW,-33.813936,151.169298,Lane Cove Municipal Council,2066,ARENA - Driving the Nation,121,Sydney - North Sydney and Hornsby,New South Wales,ev_00283,"-33.813936,151.169298",matched,3.71,nearby_identity,191165,Evie Lane Cove,"2 Rosenthal Ave, “The Canopy”, Lane Cove",Evie,CCS (Type 2); CHAdeMO,$0.40/kWh,Public - Membership Required,,2,Operational,2023-07-15T12:03:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/191165,True
ocm,,"200 Crown St, Wollongong NSW 2500",evie networks,4,DC,50 kW,-34.423975,150.892316,Wollongong City Council,2500,ARENA - Driving the Nation,107,Illawarra,New South Wales,ev_00300,"-34.423975,150.892316",matched,85.69,nearby_identity,235461,Wollongong Central - Regent St Carpark,"Regent Street, Wollongong, 2500",Evie,CCS (Type 2); CHAdeMO,50c per kWh energy consumed.,Public - Membership Required,,1,Operational,2023-07-12T21:49:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/235461,True
ocm,,"201 Manning River Drive, Taree, 2430",evie networks,4,DC,150 kW,-31.94333438,152.4706146,Mid-Coast Council,2430,Existing Fast Chargers,108,Mid North Coast,New South Wales,ev_00303,"-31.943334,152.470615",matched,10.59,nearby_identity,172652,Taree South Service Centre [Evie],"Manning River Drive, Glenthorne, 2430",Evie,CCS (Type 2),$0.60/kWh,Public - Membership Required,,4,Operational,2023-07-15T13:54:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/172652,True
ocm,,"201 Sloane St, Goulburn, 2580",tesla motors,16,DC,130 kW,-34.75552357,149.720998,Goulburn Mulwaree Council,2580,Existing Fast Chargers,101,Capital Region,New South Wales,ev_00304,"-34.755524,149.720998",matched,8.26,nearby_identity,79851,Goulburn Supercharger [Tesla],"201 Sloan St, Goulburn",Tesla (Tesla-only charging),CCS (Type 2),$0.52/kWh,Public - Membership Required,,8,Operational,2021-12-19T02:14:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/79851,True
ocm,,"224 Princes Hwy, Wollongong, 2519",bp,2,DC,75 kW,-34.40332537,150.8914635,Wollongong City Council,2519,Existing Fast Chargers,107,Illawarra,New South Wales,ev_00334,"-34.403325,150.891463",matched,37.93,nearby_identity,273425,Fairy Meadow [bp pulse],"224 Princes Hwy, Fairy Meadow, 2519",BP Pulse (AU),CCS (Type 2),55c/kWh,Public - Membership Required,,2,Operational,2023-08-09T11:24:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/273425,True
ocm,,"227 Railway Terrace, Schofields NSW 2762",evie networks,4,DC,50 kW,-33.705677,150.876075,Blacktown City Council,2762,ARENA - Driving the Nation,116,Sydney - Blacktown,New South Wales,ev_00341,"-33.705677,150.876075",matched,71.25,nearby_identity,191162,Coles Schofields,"227 Railway Rerrace, Schofields",Evie,CCS (Type 2); CHAdeMO,$0.40/kWh,Public - Membership Required,,2,Operational,2023-07-15T11:54:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/191162,True
ocm,,"2285 Pacific Hwy, Heatherbrae, 2324",tesla motors,12,DC,130 kW,-32.78729434,151.7283534,Port Stephens Council,2324,Existing Fast Chargers,106,Hunter Valley exc Newcastle,New South Wales,ev_00343,"-32.787294,151.728353",matched,83.66,nearby_identity,79490,Heatherbrae Supercharger [Tesla],"2285 Pacific Highway, Heatherbrae, 2324",Tesla (Tesla-only charging),CCS (Type 2),$0.52/kWh,Public - Membership Required,,6,Operational,2021-12-19T02:07:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/79490,True
ocm,,"24 Cooper St, Macksville, 2447",evie networks,4,DC,350 kW,-30.71023028,152.9197698,Nambucca Valley Council,2447,Existing Fast Chargers,108,Mid North Coast,New South Wales,ev_00354,"-30.710230,152.919770",matched,29.29,nearby_identity,190392,Evie Macksville,"24 Cooper St, Ampol Foodary, Macksville, 2447",Evie,CCS (Type 2); CHAdeMO,$0.60 per kWh,Public - Membership Required,,2,Operational,2023-07-16T12:45:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/190392,True
ocm,,"24 Sallys Corner Rd, Exeter, 2579",tesla motors,6,DC,250 kW,-34.60929234,150.2297688,Wingecarribee Shire Council,2579,Existing Fast Chargers,114,Southern Highlands and Shoalhaven,New South Wales,ev_00357,"-34.609292,150.229769",matched,8.48,nearby_identity,266620,Exeter Supercharger,"Sallys Corner Rd, Exeter, 2579",Tesla (Tesla-only charging),CCS (Type 2),$0.66/kWh,Public - Membership Required,,6,Operational,2023-06-08T12:43:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/266620,True
ocm,,"24-42 King Georges Rd, Sydney, 2195",bp,2,DC,75 kW,-33.91960065,151.0668519,Canterbury Bankstown Council,2195,Existing Fast Chargers,119,Sydney - Inner South West,New South Wales,ev_00364,"-33.919601,151.066852",matched,27.39,nearby_identity,273436,Wiley Park [bp pulse],"24-42 King Georges Road, Wiley Park, 2195",BP Pulse (AU),CCS (Type 2); CHAdeMO,55c/kWh,Public - Membership Required,,1,Operational,2023-08-09T12:50:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/273436,True
ocm,,"25 Frenchs Forest Rd E, Frenchs Forest NSW 2086",evie networks,4,DC,150 kW,-33.75133669,151.2434692,Northern Beaches Council,2086,ARENA - Driving the Nation,122,Sydney - Northern Beaches,New South Wales,ev_00369,"-33.751337,151.243469",matched,13.55,nearby_identity,272637,Allambie Grove Business Park,"25 Frenchs Forest Rd E, Frenchs Forest, 2086",Evie,CCS (Type 2),,Public - Membership Required,,4,Operational,2026-09-14T05:28:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/272637,True
ocm,,"250 Comur St, Yass, 2582",chargefox,4,DC,47 kW,-34.84551056,148.9151892,Yass Valley Council,2582,Existing Fast Chargers,101,Capital Region,New South Wales,ev_00370,"-34.845511,148.915189",matched,43.75,nearby_identity,307990,Woolworths Yass,"Comur Street, Yass",Chargefox,CCS (Type 2),,Public - Membership Required,,4,Operational,2025-01-23T07:44:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/307990,True
ocm,,"253 Pacific Hwy, Coffs Harbour, 2450",tesla motors,12,DC,130 kW,-30.28143948,153.1316667,Coffs Harbour City Council,2450,Existing Fast Chargers,104,Coffs Harbour - Grafton,New South Wales,ev_00374,"-30.281439,153.131667",matched,0.09,nearby_identity,97619,Coffs Harbour Supercharger [Tesla],"253 Pacific Highway, Coffs Harbour, 2450",Tesla (Tesla-only charging),CCS (Type 2),$0.52/kWh,Public - Membership Required,,6,Operational,2021-12-19T01:50:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/97619,True
ocm,,"260A Liverpool Rd, Ashfield NSW 2131",evie networks,4,DC,50 kW,-33.889564,151.123599,Inner West Council,2131,ARENA - Driving the Nation,120,Sydney - Inner West,New South Wales,ev_00384,"-33.889564,151.123599",matched,0.04,nearby_identity,272641,Ashfield Mall,"260A Liverpool Rd, Ashfield, 2131",Evie,CCS (Type 2); CHAdeMO,,Public - Membership Required,,2,Operational,2023-07-15T13:50:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/272641,True
ocm,,"29-55 Twynam St, Narrandera, 2700",nrma electric,4,DC,180 kW,-34.74649754,146.5500761,Narrandera Shire Council,2700,Existing Fast Chargers,113,Riverina,New South Wales,ev_00408,"-34.746498,146.550076",matched,16.95,nearby_identity,126130,Narrandera Marie Bashir Park [NRMA],"31 Twynam Street, Narrandera, 2700",NRMA,CCS (Type 2); CHAdeMO,$0.66/kWh,Public - Membership Required,,1,Operational,2024-11-12T12:09:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/126130,True
ocm,,"2A Beach Rd, Batemans Bay, 2536",nrma electric,2,DC,50 kW,-35.70851156,150.1753874,Eurobodalla Shire Council,2536,Existing Fast Chargers,101,Capital Region,New South Wales,ev_00412,"-35.708512,150.175387",matched,12.91,nearby_identity,157566,Batemans Bay Visitor Centre [NRMA],"2A Beach Road, Batemans Bay, 2536",NRMA,CCS (Type 2); CHAdeMO,,Public,,1,Operational,2021-12-19T02:29:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/157566,True
ocm,,"3 Broomfield St, Cobar, NSW 2835, Australia",nrma electric,2,DC,50 kW,-30.08825,145.9351051,Cobar Shire Council,2840,TfNSW Regional,105,Far West and Orana,New South Wales,ev_00416,"-30.088250,145.935105",matched,0.48,nearby_identity,190681,Bourke [NRMA],"15 Mitchell St, Bourke, 2840",NRMA,CCS (Type 2); CHAdeMO,"Free currently, join NRMA as a thank you.",Public,,1,Planned For Future Date,2021-12-17T03:45:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/190681,True
ocm,,"32 Sydney St, Tarcutta, 2652",evie networks,4,DC,350 kW,-35.2771512,147.7360881,Wagga Wagga City Council,2652,Existing Fast Chargers,113,Riverina,New South Wales,ev_00455,"-35.277151,147.736088",matched,4.59,nearby_identity,190351,Tarcutta Roadhouse [Evie],"32 Sydney Street, Tarcutta",Evie,CCS (Type 2); CHAdeMO,65c per kwH energy consumed.,Public - Membership Required,,2,Operational,2023-07-12T22:53:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/190351,True
ocm,,"322 Woodville Rd, Guildford NSW 2161",evie networks,4,DC,50 kW,-33.8521028,150.9955836,Cumberland Council,2161,ARENA - Driving the Nation,125,Sydney - Parramatta,New South Wales,ev_00457,"-33.852103,150.995584",matched,82.95,nearby_identity,272700,Red Rooster Guildford,"322 Woodville Road, Guildford, 2161",Evie,CCS (Type 2); CHAdeMO,,Public - Membership Required,,2,Operational,2023-07-17T06:55:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/272700,True
ocm,,"329-339 Princes Hwy, Sydney, 2044",bp,2,DC,75 kW,-33.91611516,151.1728939,Inner West Council,2044,Existing Fast Chargers,117,Sydney - City and Inner South,New South Wales,ev_00461,"-33.916115,151.172894",matched,25.91,nearby_identity,273427,bp pulse Sydenham,"339 Princes Hwy, St Peters, 2044",BP Pulse (AU),CCS (Type 2),55c/kWh,Public - Membership Required,,2,Operational,2023-08-09T11:35:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/273427,True
ocm,,"34 Annie Pyers Dr, Gundagai, 2722",tesla motors,12,DC,130 kW,-35.00212117,148.1098549,Cootamundra-gundagai Regional Council,2722,Existing Fast Chargers,113,Riverina,New South Wales,ev_00470,"-35.002121,148.109855",matched,7.4,nearby_identity,79760,Gundagai Supercharger [Tesla],"34 Annie Pyers Drive, Gundagai, 2722",Tesla (Tesla-only charging),CCS (Type 2),$0.52/kWh,Public - Membership Required,,6,Operational,2021-12-19T02:16:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/79760,True
ocm,,"37 Nabiac St, Nabiac, 2312",nrma electric,2,DC,50 kW,-32.09907112,152.3815746,Mid-Coast Council,2312,Existing Fast Chargers,108,Mid North Coast,New South Wales,ev_00496,"-32.099071,152.381575",matched,20.12,nearby_identity,161993,Nabiac [NRMA],"Nabiac Street, Nabiac, 2312",NRMA,CCS (Type 2); CHAdeMO,$0.74/kWh,Public,,4,Operational,2026-07-14T23:37:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/161993,True
ocm,,"38 Swift St, Holbrook, 2644",tesla motors,9,DC,250 kW,-35.72254759,147.3175105,Greater Hume Shire Council,2644,Existing Fast Chargers,109,Murray,New South Wales,ev_00503,"-35.722548,147.317510",matched,49.15,nearby_identity,296044,Tesla Supercharger Holbrook,"Swift Street, Holbrook, 2644",Tesla (Tesla-only charging),CCS (Type 2),$0.69 / kWh,Public - Membership Required,,1,Operational,2024-03-06T09:49:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/296044,True
ocm,,"401 Cabramatta Rd W, Cabramatta NSW 2166",evie networks,4,DC,50 kW,-33.898778,150.919791,Fairfield City Council,2166,ARENA - Driving the Nation,127,Sydney - South West,New South Wales,ev_00528,"-33.898778,150.919791",matched,14.32,nearby_identity,191161,Evie Cabramatta,"Hungry Jacks, 401 Cabramatta Road, Cabramatta",Evie,CCS (Type 2); CHAdeMO,$0.40/kWh,Public - Membership Required,,2,Operational,2023-07-15T14:01:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/191161,True
ocm,,"403 Tarean Rd, Karuah, 2324",chargefox,6,DC,185 kW,-32.6538509,151.9625806,Port Stephens Council,2324,Existing Fast Chargers,106,Hunter Valley exc Newcastle,New South Wales,ev_00529,"-32.653851,151.962581",matched,23.65,nearby_identity,172919,Karuah [Chargefox],"403 Tarean Road, Karuah, 2324",Chargefox,CCS (Type 2); CHAdeMO,$0.45 - $0.60/kWh,Public - Membership Required,,3,Operational,2024-05-28T05:36:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/172919,True
ocm,,"44 Bangalow Rd, Ballina, 2478",chargefox,4,DC,120 kW,-28.85743948,153.5614054,Ballina Shire Council,2478,Existing Fast Chargers,112,Richmond - Tweed,New South Wales,ev_00551,"-28.857439,153.561405",matched,35.19,nearby_identity,190225,NRMA Ballina,"44 Bangalow Road, Ballina, 2478",Chargefox,CCS (Type 2); CHAdeMO,"Ultra-Rapid: $0.60/kWh, Rapid: $0.40/kWh",Public - Membership Required,,3,Partly Operational (Mixed),2023-07-13T11:04:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/190225,True
ocm,,"44 Molesworth St, Lismore, 2480",chargefox,2,DC,75 kW,-28.80654859,153.2786376,Lismore City Council,2480,Existing Fast Chargers,112,Richmond - Tweed,New South Wales,ev_00555,"-28.806549,153.278638",matched,31.19,nearby_identity,273220,Lismore City Council,"44 Molesworth St, Lismore, 2480",Chargefox,CCS (Type 2); CHAdeMO,$0.50 per kWh,Public - Membership Required,,1,Operational,2025-09-05T00:49:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/273220,True
ocm,,"4-6 New St, Lawson NSW 2783",evie networks,4,DC,50 kW,-33.720695,150.429727,Blue Mountains City Council,2783,ARENA - Driving the Nation,124,Sydney - Outer West and Blue Mountains,New South Wales,ev_00565,"-33.720695,150.429727",matched,1.77,nearby_identity,266540,Evie Lawson,"4-6 New Street, Lawson, 2783",Evie,CCS (Type 2); CHAdeMO,$0.45 per kWh.,Public,,2,Operational,2023-07-15T13:41:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/266540,True
ocm,,"4-6 Niangala Cl, Belrose NSW 2085",evie networks,4,DC,50 kW,-33.703313,151.213158,Northern Beaches Council,2085,ARENA - Driving the Nation,122,Sydney - Northern Beaches,New South Wales,ev_00566,"-33.703313,151.213158",matched,31.1,nearby_identity,272633,Belrose Home,"4-6 Niangala Close, Belrose, 2085",Evie,CCS (Type 2); CHAdeMO,,Public - Membership Required,,2,Operational,2023-07-15T12:14:00Z,Open Charge Map Contributors,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),https://openchargemap.org/site/poi/details/272633,True
